timestamp,h_ratio,v_ratio,gaze_x,gaze_y,target_x,target_y,final_x,final_y
1761241640.2297847,1.1564073984654368,0.42240415435929557,0,0,1799.8163095279356,333.1624223257135,1871.52797563772,277.68363560856733
1761241640.3728352,1.1796536618795608,0.422210346524198,0,0,1717.3537752499628,317.0145532845316,1840.6931355601685,285.54981914376015
1761241640.5052962,1.1216520918878756,0.4225216983687208,0,0,1717.3537752499628,317.0145532845316,1816.0252634981273,291.84276597191445
1761241640.6424453,1.027044349163687,0.441414481740543,0,0,1560.3911215513833,376.1334775270647,1764.8984351087784,308.7009082829445
1761241640.7976894,0.9720443714539937,0.4417121314547496,0,0,1560.3911215513833,376.1334775270647,1723.9969723972995,322.1874221317685
1761241640.9460871,0.9661066691625316,0.4417121314547496,0,0,1489.532074601477,384.8836856569886,1677.1039928381351,334.72667483681255
1761241641.1265037,0.9869091598683011,0.4417121314547496,0,0,1489.532074601477,384.8836856569886,1639.5896091908035,344.7580770008477
1761241641.2763164,0.9819831664283539,0.4232711232713748,0,0,1476.5263602237092,346.1004348553652,1606.9769593973847,345.0265485717512
1761241641.4152384,0.9294650637258859,0.42293790765658895,0,0,1476.5263602237092,346.1004348553652,1580.8868395626496,345.24132582847403
1761241641.5604856,0.8305120786006394,0.42202437205695403,0,0,1306.4275808498182,363.6800014726511,1525.9949878200832,348.92906095730945
1761241641.7129498,0.7675753783707515,0.4092476705479405,0,0,1306.4275808498182,363.6800014726511,1482.0815064260303,351.87924906037773
1761241641.9284275,0.7364425879069593,0.4210622569585853,0,0,1200.5710515939193,374.22106259254537,1425.7794154596081,356.3476117668112
1761241642.1463258,0.7151034218346916,0.40755237875653877,0,0,1200.5710515939193,374.22106259254537,1380.7377426864703,359.92230193195803
1761241642.3525128,0.69218001645528,0.4026564696558877,0,0,1129.877106124654,343.19140328442535,1330.565615374107,356.5761222024515
1761241642.5541258,0.6866790379416062,0.40712445173406125,0,0,1129.877106124654,343.19140328442535,1290.4279135242164,353.89917841884625
1761241642.7549536,0.6828861772742673,0.38658032599691994,0,0,1100.8275871545725,312.1964305300185,1252.5078482502875,345.5586288410807
1761241642.9587414,0.6813715148014128,0.3641825360333924,0,0,1100.8275871545725,312.1964305300185,1222.1717960311444,338.8861891788683
1761241643.1776927,0.717754010490371,0.39374643762634404,0,0,1147.9860408168186,321.9398917274262,1207.3346449882793,335.4969296885799
1761241643.3773532,0.7548398403415458,0.37781457156742876,0,0,1147.9860408168186,321.9398917274262,1195.464924153987,332.78552209634915
1761241643.725998,0.7264950903115592,0.4011525664695158,0,0,1166.3340987119882,335.6278391032684,1189.6387590655872,333.353985497733
1761241643.9209151,0.568636176183904,0.4257243004037304,0,0,1166.3340987119882,335.6278391032684,1184.9778269948674,333.8087562188401
1761241644.1189287,0.4522626902800604,0.41019107396895693,0,0,871.5175366236408,390.0988142153163,1122.285768920622,345.0667678181353
1761241644.315339,0.45840881783396664,0.4264391399863133,0,0,871.5175366236408,390.0988142153163,1072.132122461226,354.0731770975715
1761241644.517507,0.42607935978577044,0.4130646465660092,0,0,845.7078200404532,399.3301428491383,1026.8472619770714,363.1245702478849
1761241644.7350368,0.4482509884218914,0.4027556731907255,0,0,845.7078200404532,399.3301428491383,990.6193735897477,370.36568476813557
1761241644.949663,0.4745806655024,0.41380293895276754,0,0,900.5682046863511,394.3808709113834,972.6091398090684,375.1687219967851
1761241645.1526346,0.5300120606037134,0.4466349218120051,0,0,900.5682046863511,394.3808709113834,958.200952784525,379.01115177970473
1761241645.3630614,0.518894951389544,0.4163142407666111,0,0,952.82932817243,393.5408800629488,957.126627862106,381.9170974363535
1761241645.5608816,0.5566290590387493,0.4524047758758785,0,0,952.82932817243,393.5408800629488,956.2671679241708,384.2418539616725
1761241645.7643774,0.5667730575246206,0.43911042760194735,0,0,1032.6562691888048,432.89245845352474,971.5449881770976,393.97197486004296
1761241645.9550867,0.57035982674009,0.4583209483018087,0,0,1032.6562691888048,432.89245845352474,983.767244379439,401.75607157873935
1761241646.1617074,0.5691156724254934,0.45978410092458577,0,0,1059.314678570821,474.0252918619604,998.8767312177154,416.2099156353836
1761241646.3578508,0.6005936130764894,0.4874292464977259,0,0,1059.314678570821,474.0252918619604,1010.9643206883364,427.77299088069896
1761241646.562198,0.5939112067688327,0.46715814429267744,0,0,1095.5004931141348,485.52075642177164,1027.871555173496,439.3225439889135
1761241646.76341,0.605277033343418,0.46097721661464447,0,0,1095.5004931141348,485.52075642177164,1041.3973427616238,448.56218647548513
1761241646.9542882,0.6018032939280099,0.47589325312397224,0,0,1114.4493111449406,501.98537803043763,1056.007736438287,459.2468247864756
1761241647.1616411,0.5938678058319807,0.4808980897130503,0,0,1114.4493111449406,501.98537803043763,1067.6960513796178,467.794535435268
1761241647.382748,0.5922290835416688,0.46097721661464447,0,0,1086.4372038579268,473.35317357448815,1071.4442818752796,468.9062630631121
1761241647.5964828,0.5644924085858402,0.45978410092458577,0,0,1086.4372038579268,473.35317357448815,1074.442866271809,469.7956451653873
1761241647.797921,0.568022842086081,0.4522092259312008,0,0,1049.2859006914323,458.9852239272713,1069.4114731557336,467.63356091776416
1761241647.9983568,0.5729291016038444,0.46097721661464447,0,0,1049.2859006914323,458.9852239272713,1065.3863586628734,465.9038935196656
1761241648.2000053,0.5571631290921742,0.45381182303241463,0,0,1039.0589966838252,463.63741456409076,1060.1208862670637,465.45059772855063
1761241648.3912585,0.5784718143636666,0.46097721661464447,0,0,1039.0589966838252,463.63741456409076,1055.908508350416,465.08796109565867
1761241648.5950305,0.5746642187018365,0.4549538269021558,0,0,1059.8732852841752,463.60679910835864,1056.7014637371678,464.79172869819865
1761241648.7991908,0.5874237074762368,0.4889012002094366,0,0,1059.8732852841752,463.60679910835864,1057.3358280465693,464.55474278023064
1761241648.9853654,0.5792045707208937,0.453615664897885,0,0,1063.3718151379835,460.322395198342,1058.5430254648522,463.7082732638529
